,Original,Modificado
rxn04996_d0,0.0,-0.5181186690021397
rxn05023_d0,0.08216994004227429,0.08154410044827869
rxn05023_x0,0.0,0.0
rxn05024_d0,0.08216994004227429,0.08154410044827869
rxn05024_x0,0.0,0.0
rxn05034_m0,0.008427686158181978,0.008363497481874737
rxn05039_d0,0.016855372316363953,0.016726994963749468
rxn05040_d0,0.03371074463272791,0.03345398992749894
rxn05092_c0,0.0,0.0
rxn05104_c0,0.0,0.0
rxn05104_d0,0.0,0.0
rxn05105_d0,0.0,0.0
rxn05106_d0,0.0,0.0
rxn05136_c0,0.0,0.0
rxn05143_c0,0.0,0.0
rxn05206_c0,25.872996505618666,25.67593726935544
rxn05218_d0,0.0,-9.81470823077221
rxn05218_m0,-129.44036822594282,0.0
rxn05218_x0,0.05056611694909254,0.050180984891231344
rxn05220_d0,0.0,0.0
rxn05220_m0,0.0,0.0
rxn05220_x0,0.0,0.0
rxn05222_d0,2.0226446779636746,1.5477777816970262
rxn05222_m0,0.0,0.0
rxn05222_x0,0.0,0.0
rxn05224_d0,0.01685537231636396,0.016726994963749475
rxn05224_m0,0.0,0.0
rxn05238_c0,6.740379112452338,5.347844933453073
rxn05238_d0,-6.740379112452338,-5.347844933453073
rxn05238_v0,0.0,0.0
rxn05245_d0,10.79889993564803,9.75129150930551
rxn05245_m0,0.0,0.0
rxn05245_x0,0.0,0.0
rxn05287_d0,0.021490599703364043,0.02132691857878058
rxn05287_m0,0.0,0.0
rxn05287_r0,0.0,0.0
rxn05319_c0,-1000.0,825.3326641432544
rxn05319_d0,528.4491241385205,526.058836361986
rxn05319_m0,1000.0,823.668126281466
rxn05319_v0,0.0,0.0
rxn05319_x0,0.05056611694909253,0.05018098489123134
rxn05324_d0,-29.91828586154605,-1.2354331829443603
rxn05325_d0,-29.918285861546064,-1.2354331829443603
rxn05326_d0,-29.918285861546064,-1.235433182944359
rxn05330_d0,29.918285861546057,1.235433182944359
rxn05331_d0,29.918285861546053,1.23543318294436
rxn05335_d0,29.918285861546043,1.23543318294436
rxn05337_d0,-29.91828586154606,-1.2354331829443588
rxn05338_d0,-29.918285861546064,-1.23543318294436
rxn05340_d0,-29.91828586154606,-1.2354331829443599
rxn05342_d0,-29.91828586154605,-1.2354331829443599
rxn05343_d0,29.918285861546067,1.2354331829443603
rxn05345_d0,29.918285861546053,1.2354331829443603
rxn05346_d0,29.918285861546064,1.2354331829443588
rxn05348_d0,29.918285861546057,1.2354331829443603
rxn05350_d0,29.918285861546064,1.2354331829443592
rxn05465_d0,209.42800103082243,8.648032280610519
rxn05467_c0,-1000.0,-1000.000000000002
rxn05467_d0,589.2615542582646,15.699374063356018
rxn05467_m0,183.06722199430777,255.3853356356925
rxn05468_c0,194.96113773723266,228.28009961927785
rxn05468_d0,123.72278416272752,124.69703447822845
rxn05468_m0,-259.47605556426856,-294.2202188883434
rxn05468_x0,-0.025283058474546274,-0.02509049244561567
rxn05667_c0,121.85226929981737,115.53994480763184
rxn05667_d0,0.0,0.0
rxn05667_m0,0.0,0.0
rxn05736_d0,0.0,0.0
rxn05736_r0,0.0,0.0
rxn05736_x0,0.0,0.0
rxn06556_d0,0.0,0.0
rxn07441_d0,-8.090578711854699,-9.301970970589263
rxn07579_d0,2.191198401127314,1.209986823680882
rxn08094_m0,0.0,0.0
rxn08104_d0,597.5045385264226,56.692788213357325
rxn08155_d0,-9.270454774000177,-6.967086710258346
rxn08155_m0,0.0,0.0
rxn08155_x0,0.0,0.0
rxn08170_d0,-13.086511066424926,0.0
rxn08170_m0,0.0,-13.659853881240211
rxn08170_x0,0.050566116949092556,0.0
rxn08173_j0,1000.0,1000.0
rxn08233_c0,8.849070466091076,8.781672355968473
rxn08236_d0,-0.5220951574993736,-0.51811866900214
rxn08236_m0,0.0,0.0
rxn08236_v0,0.0,0.0
rxn08284_d0,-2.5481951867878756,-2.0747002026884944
rxn08284_m0,0.008427686158181978,0.008363497481874739
rxn08335_m0,9.281916427175277,15.993101237844023
rxn08352_d0,0.5220951574993736,0.0
rxn08392_d0,29.91828586154605,1.23543318294436
rxn08436_d0,27.72708746041871,0.025446359263477984
rxn08440_x0,0.0,0.0
rxn08444_x0,0.0,0.0
rxn08525_d0,-0.05899380310727386,-0.058544482373123145
rxn08525_m0,0.0,0.0
rxn08525_v0,0.0,0.0
rxn08525_x0,0.0,0.0
rxn08556_m0,0.0,0.0
rxn08633_d0,381.0215528588479,50.50498729506906
rxn08633_m0,181.30844472514644,495.71987517499133
rxn08633_x0,0.0,0.050180984891231344
rxn08680_d0,0.016855372316363953,0.01672699496374904
rxn08680_m0,0.0,0.0
rxn08680_v0,0.0,0.0
rxn08689_d0,0.0,0.0
rxn08689_m0,0.0,0.0
rxn08703_c0,0.0,0.0
rxn08704_d0,-27.72708746041871,-0.02544635926347798
rxn08721_d0,-3.2025207401091516,-2.854663083583212
rxn08721_m0,0.0,0.0
rxn08721_x0,0.0,0.0
rxn08730_c0,-506.67153221677717,991.2183276440328
rxn08730_d0,652.661572374846,1000.0
rxn08730_m0,930.6393218900749,769.6139277387337
rxn08730_v0,0.0,0.0
rxn08747_d0,-6.994979511291043,-7.446493174831156
rxn08747_m0,0.0,0.0
rxn08747_x0,0.0,0.0
rxn08749_d0,-4.449818291520085,-6.305895195263304
rxn08756_d0,0.0,0.0
rxn08766_d0,29.918285861546067,1.235433182944359
rxn08786_d0,-14.495620192073,-12.489492137738832
rxn08786_m0,0.0,0.0
rxn08786_x0,0.0,0.0
rxn08856_d0,-8.0905787118547,-9.301970970589265
rxn08856_m0,0.0,0.0
rxn08856_x0,0.0,0.0
rxn08920_d0,-4.1921839256644615,-3.2731447307645816
rxn08920_m0,-0.016855372316363956,-0.016726994963749478
rxn08920_x0,0.0,0.0
rxn08999_c0,-305.96639215351286,-336.15460082009525
rxn08999_d0,305.96639215351286,411.09778182676723
rxn08999_m0,0.0,0.0
rxn09005_c0,0.0,-74.9431810066719
rxn09005_d0,0.0,0.0
rxn09005_m0,0.0,0.0
rxn09034_d0,-0.9270454774000175,-0.9199847230062209
rxn09048_d0,0.0,0.0
rxn09048_m0,0.0,0.0
rxn09048_x0,0.0,0.0
rxn09050_m0,-9.281916427175279,-15.993101237844025
rxn09118_d0,-59.00223079343205,-57.9671927957865
rxn09118_m0,0.0,0.0
rxn09118_x0,0.0,0.0
rxn09121_c0,-29.631575978448673,-49.593370074458754
rxn09121_d0,0.0,690.6437451926229
